id,grupo_tcc,curso_fonte,titulo,tipo_tcc,autor,orientador,coorientador,banca_examinadora,ano_defesa,semestre_defesa,paginas,palavras_chave,resumo_disponivel,resumo,tcc_digital,formato,disponivel_integral,link,arquivo,pesquisador,observacoes_acesso,observacoes_analise,carimbo,em_ambos_forms,fonte,conflitos,ano_num,pag_num,topico_dom,topico_prob,cluster,tem_indigena
118,Insikiran,Insikiran – Ciências da Natureza,O uso de um aplicativo usando as 4 operações matemática com alunos da Escola Estadual Indígena Manelino Germano Salvador,,Jaime da Silva Veras,Michael Lopes da Silva Rolim,Não se aplica,Prof.ª.Drº Michael Lopes da Silva Rolim (Orientadora / INSTITUTO INSIKIRAN/UFRR) Prof.ª Drº Ricardo Carvalho dos Santos (Membro / INSTITUTO INSIKIRAN/UFRR) Prof.ª Me. Marcos Vieira Araujo (Pesquisador Externo),2025,Não informado,22,Educação Matemática; Aplicativo Mestre da Matemática; Educação Indígena,Sim,"O presente trabalho tem como objetivo analisar o uso do aplicativo ""Mestre da matemática"" entre os alunos do ensino médio da Escola Estadual Indígena Manelino Germano Salvador, abordando as dificuldades apresentadas pelos alunos quanto ao conhecimento matemático. Com base em uma abordagem prática e centrada no aluno, este estudo busca identificar as barreiras no entendimento das quatro operações matemáticas através da interação tecnológica com o aplicativo. Os resultados desta pesquisa poderão fornecer insights valiosos sobre a eficácia de métodos de ensino digital em contextos educacionais indígenas, promovendo uma compreensão mais vasta das potencialidades e limitações dos aplicativos educacionais como ferramenta pedagógica em comunidades indígenas.",Sim,Digital nativo,Sim,Link do Drive,https://drive.google.com/open?id=1FITQ6R4AnoEqFQViWsrGuDznhy7y3BF6,Laíne Pereira Fernandes,"Trabalho com formatação incompleta segundo os padrões da ABNT. Observa-se que, neste arquivo, a titulação de doutor do orientador (Prof. Michael Lopes da Silva Rolim) está presente, ao contrário do cadastro realizado anteriormente da mesma autoria de orientação.",,30/05/2026 21:37:35,Não,Form2,,2025.0,22.0,2.0,0.7466151586878428,0.0,True
119,Matemática,Matemática,CONTRIBUIÇÕES DA TEORIA HISTÓRICO-CULTURAL DA ATIVIDADE NA APRENDIZAGEM DA MATEMÁTICA: UM ESTUDO BIBLIOGRÁFICO UTILIZANDO TRABALHOS DE CONCLUSÃO DE CURSO APRESENTADOS NA UFRR,,RAQUEL DA SILVA LAURINDO,Héctor José García Mendoza,Não se aplica,Prof. Dr. Héctor José García Mendoza (DMAT - UFRR – Orientador) Prof.ª Dra. Edileusa do Socorro Valente Belo (DMAT - UFRR – Membro Titular) Prof. Me. Patricio Perez Mendes Flores (CAp - UFRR – Membro Titular),2026,1º semestre,42,Ensino de matemática. Atividade Situações Problema. Atividade de Situações Problema Discente. Resolução de Problema.,Sim,"O presente trabalho apresenta uma pesquisa de revisão bibliográfica de natureza qualitativa, cujo objetivo central é analisar as contribuições da Teoria Histórico-Cultural da Atividade sob a perspectiva de Vygotsky, Leontiev, Galperin, Talízina e Majmutov. O corpus documental foi constituído por 13 Trabalhos de Conclusão de Curso desenvolvidos exclusivamente no âmbito do Grupo de Pesquisa “Didática da Resolução de Problemas em Ciências e Matemática” da Universidade Federal de Roraima, unidade que concentra pioneiramente estas produções. A metodologia consistiu na análise qualitativa das obras, organizadas por descritores como conteúdo matemático e a aplicação dos modelos de Atividade de Situações Problema e Atividade de Situações Problema Discente, fundamentados nas proposições de Mendoza e Delgado. Os trabalhos foram examinados sob a ótica da formação planejada das ações mentais e do uso de esquemas da base orientadora completa da ação. Os resultados demonstram que essa organização do ensino promove avanços no desempenho cognitivo dos estudantes, favorecendo a autonomia intelectual e a superação de modelos mecânicos de aprendizagem. Conclui-se que a articulação entre o ensino problematizador e as teorias de base dialética oferece um modelo pedagógico robusto, cumprindo a função social da escola ao transformar saberes científicos em instrumentos reais de leitura e atuação na realidade.",Sim,Digital nativo,Sim,https://www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1ALf1jZ0UHGAhTgvMqnbtVkwk8vE8N_MI,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 05:00:16,Não,Form2,,2026.0,42.0,0.0,0.9914773017728188,1.0,False
120,Matemática,Matemática,A ATIVIDADE SITUAÇÕES PROBLEMA DISCENTE EM EXPRESSÕES ALGÉBRICAS EM ESTUDANTES DO 7° ANO NO COLÉGIO DE APLICAÇÃO DA UNIVERSIDADE FEDERAL DE RORAIMA,,SUZELI TAVARES DE MOURA,Héctor José García Mendoza,Profª. Ma. Luciene Nunes da Silva,Prof. Dr. Héctor José García Mendoza (DMAT - UFRR – Orientador) Profª. Dra. Edileusa do Socorro Valente Belo (DMAT - UFRR – Membro Titular) Profª. Dra. Adriana Regina da Rocha Chirone (CAp - UFRR – Membro Titular),2024,2º semestre,93,PALAVRAS-CHAVE: Teoria da atividade; Resolução de problema; Atividade de Situação Problema Discente; Expressões Algébricas,Sim,"O objetivo deste trabalho é diagnosticar o nível de aprendizagem por meio da Atividade de Situações Problema Discente (ASPD), no conteúdo de expressões algébricas, dos estudantes do 7º ano do Ensino Fundamental no Colégio de Aplicação da Universidade Federal de Roraima. A investigação está fundamentada na teoria da Atividade de Leóntiev, na formação das ações mentais de Galperin, na Zona de Desenvolvimento Proximal de Vygotsky, na direção da Atividade de Estudo de Talízina, e no ensino problematizador de Majmutov. A ASPD é uma estratégia de resolução de problemas como metodologia de ensino para aprendizagem na zona desenvolvimento proximal, onde existe uma interação entre estudante, professor e tarefa problematizadora. Nos procedimentos metodológicos são utilizadas técnicas quantitativas para direcionar as análises qualitativos através das tarefas problematizadoras e a observação. A aplicação do diagnóstico possibilitou a partir de seus resultados, identificar que os vinte e um estudantes tinham um bom nível de partida, identificando com clareza as operações de controle que compõem as ações da ASPD, nas resoluções de problemas em expressões algébricas, permitindo o planejamento das aulas subsequentes afim de garantir as condições necessárias para um processo de ensino e aprendizagem com sucesso.",Sim,Digital nativo,Sim,https://www.hectorufrr.com.br/publicações,https://drive.google.com/open?id=1R5a0WmCKBBWTxqBgLanzr1zleUDtu9dd,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 09:55:18,Não,Form2,,2024.0,93.0,0.0,0.9921495700553916,1.0,False
121,Matemática,Matemática,DIAGNÓSTICO DA APRENDIZAGEM EM EXPRESSÕES ALGÉBRICAS FUNDAMENTADA NA TEORIA DA ATIVIDADE EM ESTUDANTES DO 7° ANO NO COLÉGIO DE APLICAÇÃO DA UNIVERSIDADE FEDERAL DE RORAIMA,,VITÓRIA AGUIAR DOS SANTOS,Héctor José García Mendoza,Profª. Ma. Luciene Nunes da Silva,Prof. Dr. Héctor José García Mendoza (UFRR – Orientador – Membro Titular) Prof. Dr. José Ivanildo de Lima (UFRR – Membro Titular) Profª. Drª Adriana Regina da Rocha Chirone (Cap/UFRR – Membro Titular),2023,2º semestre,79,"Teoria Histórico-Cultural; Resolução de Problema; Galperin, Talízina e Galperin; Expressões Algébricas.",Sim,"A avaliação do processo de ensino e aprendizagem é necessária a utilização de teorias de aprendizagem com enfoque cognitivo. O objetivo desta pesquisa é diagnosticar o nível de partida da aprendizagem por meio da Atividade de Situações Problema Discente (ASPD), envolvendo o conteúdo de expressões algébricas, de estudantes do 7º Ano do Ensino Fundamental no Colégio de Aplicação da Universidade Federal de Roraima (UFRR). O trabalho está fundamentado na Teoria Histórico-Cultural da Atividade na perspectiva de Galperin, Talízina e Majmutov. A Atividade de Situações Problema Discente é uma atividade de estudo com a finalidade de resolver tarefas problematizadoras na zona de desenvolvimento proximal, formada pelas ações formular o problema discente, construir o núcleo conceitual e procedimental e analisar a solução. A pesquisa enquanto procedimento metodológica é mista, onde as técnicas quantitativas orientam as qualitativas. Conclui-se que os estudantes apresentam dificuldades na resolução de problema no conteúdo de expressões algébricas. As deficiências na ação formular o problema discente comprometem as restantes ações da ASPD",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1A5s-3-KPxtmDEwNLac-s5RiXhhYQoCeK,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 10:07:44,Não,Form2,,2023.0,79.0,0.0,0.992233876677979,1.0,False
122,Matemática,Matemática,ATIVIDADE DE SITUAÇÕES PROBLEMA DISCENTE NA APRENDIZAGEM DE PROPORCIONALIDADE PARA ESTUDANTES DO 7º ANO DO ENSINO FUNDAMENTA,,FRANCINALDO DE CARVALHO NASCIMENTO,Héctor José García Mendoza,Não se aplica,Profº. Dr. Héctor José GarcíaMendoza Orientador/ Departamento de Matemática – UFRR Profº. Dr. Marcelo Batista de Souza Departamento de Matemática – UFRR Profª. Me. Soraya de Araújo Feitosa Membro Externo – CAP/ UFRR,2022,1º semestre,46,Resolução de Problema. Atividade de Situações Problema Discente. Proporcionalidade.,Sim,"O processo de ensino e aprendizagem dos conteúdos de matemática deve ser organizado considerando o estudante no centro da aprendizagem. O objetivo deste trabalho é analisar a contribuição da Atividade de Situações Problema Discente (ASPD) em proporcionalidade para a aprendizagem nos estudantes do 7º ano do Ensino Fundamental. Os fundamentos teóricos são a teoria da atividade na perspectiva de Galperin na formação por etapas das ações mentais; direção da atividade de estudo de Talízina e ensino problematizador de Majmutov. A ASPD é uma atividade de estudo que pode ser utilizada na resolução de tarefas com enfoque problematizador no conteúdo de proporcionalidade, formada pelas ações: formular o problema discente, construir núcleo conceitual e procedimental, solucionar o problema discente e interpretar a solução. O Esquema da Base Orientadora Completa da Ação (EBOCA) da ASPD é a atividade idealizada pelo professor que servirá para o controle da Base Orientadora da Ação (BOA) dos estudantes. A partir dos princípios do pensamento proporcional, definido por Walle é proposto um sistema de tarefa que pode ser resolvida pelaASPD.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1w8-SPzIsax0y-HbZHArcHogOe3xH3WDn,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 10:15:10,Não,Form2,,2022.0,46.0,0.0,0.9905508322655304,1.0,False
123,Matemática,Matemática,O PENSAMENTO ALGÉBRICO POR MEIO DA ATIVIDADE DE SITUAÇÕES PROBLEMA DISCENTE NA RESOLUÇÃO DE EQUAÇÕES PARA ESTUDANTES DO 7º ANO DE ENSINO FUNDAMENTAL,,NAYARA VITÓRIA SOUSA COSTA,Héctor José García Mendoza,Não se aplica,Prof. Dr. Héctor José García Mendoza Orientador/ Departamento de Matemática – UFRR Prof. Dr. Marcelo Batista de Souza Departamento de Matemática – UFRR Prof.ª Ma. Soraya de Araújo Feitosa Membro Externo - CAP/UFRR,2022,1º semestre,48,Resolução de Problema. Atividade de Situações Problema Discente. Pensamento Algébrico. Resolução de Equações.,Sim,"A resolução de problema como metodologia de ensino coloca o estudante no centro do processo de aprendizagem. O objetivo é analisar contribuições do Esquema da Base Orientadora Completa da Ação (EBOCA) da Atividade de Situações Problema Discente (ASPD) para resolução de equações utilizando o pensamento algébrico para estudantes do 7º Ano do Ensino Fundamental. O trabalho está fundamentado na Teoria Histórico Cultural por meio da Atividade na perspectiva de Leontiev, Galperin, Talízina e ensino problematizador de Majmutov. A ASPD tem por objetivo resolver tarefas com enfoque problematizador e por meio das ações formular o problema discente, construir núcleo conceitual e procedimental, solucionar o problema discente e interpretar a solução. O Esquema da Base Orientadora Completa da Ação é atividade idealizada pelo professor que servirá para o controle da Base Orientadora da Ação (BOA) dos estudantes. A partir dos princípios do pensamento algébricos definido por Walle e da ASPD é utilizado para a resolução de equações.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1DAFZUwp4Z9BV0crhiAeUWM27qtVij-Nc,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 10:23:09,Não,Form2,,2022.0,48.0,0.0,0.9913333406391382,1.0,False
124,Matemática,Matemática,"ATIVIDADE DE SITUAÇÕES PROBLEMA DISCENTE NA APRENDIZAGEM DE FRAÇÕES FUNDAMENTADA EM GALPERIN, TALÍZINA E MAJMUTOV PARA ESTUDANTES DO 6° ANO DO ENSINO FUNDAMENTAL",,CRISLENE COSTA DE OLIVEIRA,Héctor José García Mendoza,Prof.ª Ma. Luciene Nunes da Silva.,Prof. Dr. Héctor José García Mendoza Orientador/ Departamento de Matemática – UFRR Prof. Me. João Luis Gomes Moreira Departamento de Matemática – UFRR Prof.ª Ma. Soraya de Araújo Feitosa Membro Externo – CAP/ UFRR,2021,Não informado,50,Esquema da Base Orientadora Completa da Ação. Atividade de Situações Problema Discente. Conceito de Frações. Resolução de Problemas,Sim,"O processo de ensino e aprendizagem não deve considerar somente a lógica dos conteúdos, mas sim como o estudante aprende. Esta pesquisa tem como objetivo analisar a contribuição do Esquema da Base Orientadora Completa da Ação como modelo didático de referência para a orientação, execução, e controle da Atividade de Situações Problema Discente no conceito de frações, para estudantes do 6° ano do Ensino Fundamental. A pesquisa se caracteriza em qualitativa com caráter teórico. O Esquema da Base Orientadora Completa da Ação é a atividade de estudo desenvolvida pelo professor, que serve de orientação para o estudante. É construído a Atividade de Situações Problema Discente (ASPD) em frações por meio de ações, formular o problema discente, construir o núcleo conceitual e procedimental, solucionar o problema discente e analisar a solução. A pesquisa tem como proposta uma sequência didática baseada na ASPD no conceito de frações com enfoque no Ensino Problematizador de Majmutov, na teoria de Formação por Etapas das ações mentais de Galperin e papel mediador de Talízina.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1PBjrbXApDPih0H4O3WxjVexKH01LtPqc,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso,,02/06/2026 10:30:47,Não,Form2,,2021.0,50.0,0.0,0.9916976833304076,1.0,False
125,Matemática,Matemática,"ATIVIDADE DE SITUAÇÕES PROBLEMA DISCENTE NA APRENDIZAGEM NO CONCEITO DE MEDIR FUNDAMENTADO NO SISTEMA DIDÁTICO GALPERIN, TALÍZINA E MAJMUTOV NO 6º ANO DO ENSINO FUNDAMENTAL",,VÂNIA DOS SANTOS DOURADO,Héctor José García Mendoza,Profª. Me. Soraya de Araújo Feitosa,Prof. Dr. Héctor José García Mendoza Orientador/ Departamento de Matemática – UFRR Prof. Me. João Luis Gomes Moreira Departamento de Matemática – UFRR Prof.ª Me. Luciene Nunes da Silva,2021,Não informado,41,Esquema da Base Orientadora Completa da Ação. Atividade de Situações Problema Discente. Conceito de medir. Resolução de Problemas.,Sim,"Atualmente, o ensino de matemática enfrenta práticas educacionais no modelo tradicionalista, em que são propostos problemas com situações totalmente distanciadas do cotidiano discente, deixando a aprendizagem vazia de significados. Desta forma, essas práticas são bastante criticadas por não cumprirem o objetivo de aprendizagem. Como contraponto, este trabalho tem por objetivo analisar a contribuição do Esquema de Base Orientadora Completa da Ação da Atividade de Situações Problema Discente na aprendizagem do conceito de medir fundamentado no sistema didático Galperin, Talízina e Majmutov no 6º ano do Ensino Fundamental. A Atividade de Situações Problema Discente constitui-se com uma estratégia para a resolução de problema na Zona de Desenvolvimento Proximal (ZDP) e é formada por quatro ações: formular o problema discente, construir o núcleo conceitual e procedimental, solucionar o problemadiscente e analisar a solução. O Esquema da Base Orientadora Completa é referência do professor para controle da atividade de estudo. Esta pesquisa tem caráter teórico e apresenta, uma sequência didática para trabalhar o conceito de medir no 6º ano do Ensino Fundamental. A sequência está fundamentada na Teoria de Formação por Etapas das Ações Mentais de Galperin, na Direção da Atividade de Estudo de Talízina e no Ensino Problematizador de Majmutov.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1EQA7Xz4DSYMf5LLTdonwn9bJX-XhXXpH,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso,,02/06/2026 10:38:21,Não,Form2,,2021.0,41.0,0.0,0.992657687048922,1.0,False
126,Matemática,Matemática,DIAGNÓSTICO DO NÍVEL DE APRENDIZAGEM POR MEIO DA ATIVIDADE DE SITUAÇÕES PROBLEMA DOCENTE NO CONTEÚDO DE ADIÇÃO E SUBTRAÇÃO NOS ESTUDANTES DO 3º ANO DO ENSINO FUNDAMENTAL DO COLÉGIO DE APLICAÇÃO/UFRR,,HUDSON CARDOSO DE ARAÚJO,Héctor José García Mendoza,Profª. Ms Soraya de Araújo Feitosa,Prof. Dr. Héctor José García Mendoza Orientador/ Departamento de Matemática – UFRR Prof. Dr. Oscar Tintorer Delgado (UERR) Membro externo Profª. Me. Adriana Regina da Rocha Chirone (CA/UFRR) Membro externo,2019,Não informado,54,Teoria da atividade. Resolução de problemas. Atividade de situações problema docente. Operações de soma e subtração,Sim,"A Atividade de Situações Problema Docente em Matemática (ASPD) é uma estratégia para resolução de problemas que pode ser utilizada como metodologia de ensino. Entre as características da ASPD está a possibilidade de tornar o contexto de ensino e aprendizagem em um espaço de interação entre o professor, o estudante e a situação problema, favorecendo, dessa forma, a assimilação de conceitos e o desenvolvimento de habilidades e competências. A Atividade de Situações Problema Docente em Matemática, fundamenta-se na Teoria da Atividade, decorrente da Teoria Histórico-Cultural, cujo precursor foi Vygotsky e possui quatro ações: Formular o problema docente; construir o núcleo conceitual e procedimental; solucionar o problema docente e interpretar a solução. Cada uma dessas ações é composta por operações. O objetivo deste trabalho foi diagnosticar, por meio da Atividade de Situações Problema Docente, fundamentada na Teoria da Atividade de Leontiev e Galperin e no ensino problematizador de Majmutov, o nível de aprendizagem, no conteúdo de adição e subtração, dos estudantes do 3º ano do Ensino Fundamental, do Colégio de Aplicação/UFRR. Para atingir os objetivos, foram utilizados como instrumentos de coleta de dados, um teste diagnóstico e uma planilha com as ações de controle, para as análises qualitativas do desempenho dos estudantes, as discussões e os diagnósticos. De acordo com os resultados obtidos na pesquisa, foi traçado um perfil da turma pesquisada, considerando as médias dos desempenhos, dos 21 estudantes, nas 4(quatro) tarefas, em relação às operações adição e subtração, onde, aproximadamente, 52% da turma, equivalente a 11 estudantes, demonstraram um desempenho satisfatório, sobre tais operações, ao passo que, 24%, que equivale a apenas, 5 estudantes, mostraram dificuldades em formular o problema docente, ou seja, não souberam interpretar o problema, resultado perfeitamente satisfatório, pelo fato de se tratar, de uma avaliação diagnóstica.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1zMYSAloHwhM1vHEWdZgXcM4B-OcwVeie,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 10:49:58,Não,Form2,,2019.0,54.0,0.0,0.9946086553205667,1.0,False
127,Matemática,Matemática,UM INSTRUMENTO QUANTITATIVO DA ATIVIDADE DE SITUAÇÕES PROBLEMA EM MATEMÁTICA,,ÍTALO NATAN OLIVEIRA DE ARAÚJO,Héctor José García Mendoza,Não se aplica,Prof. Dr. Héctor José García Mendoza Orientador/ Curso de Matemática-UFRR Prof. Esp. João Luis Gomes Moreira Curso de Matemática- UFRR Prof. Dr. Oscar Tintorer Delgado Curso de Física – UERR,2018,Não informado,72,Atividade de Situações Problema em Matemático. Teoria da Atividade. Instrumento Quantitativo.,Sim,"A Atividade de Situações Problema em Matemática é uma estratégia para resolução de problema que pode ser utilizado como metodologia de ensino na zona de desenvolvimento proximal em um contexto de ensino aprendizagem onde existe uma interação entre o professor, o estudante e a situação problema, para transitar pelos diferentes estados do processo de assimilação. A Atividade de Situações Problema em Matemática está fundamentada na teoria da Atividade formada pelas ações compreender o problema, construir o modelo matemático, soluciona o modelo matemático e interpretar a solução e sua vez cada ação está composta por operações. O objetivo deste trabalho é analisar um instrumento quantitativo para avaliar o desempenho dos estudantes na Atividade de Situações Problema em Matemática. A ações da Atividade de Situações Problema em Matemática são convertidas em variável e suas operações em indicadores para quantificar. O instrumento de avaliação quantitativo guiará as análises qualitativas do desempenho dos estudantes na resolução de problemas matemáticos.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1DZSGWnGY4ja28hE14sDLJN7XxrV_gr5f,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,02/06/2026 13:12:19,Não,Form2,,2018.0,72.0,0.0,0.9911360398816844,1.0,False
128,Matemática,Matemática,A Atividade de Situações Problema em aprendizagem na resolução de Operações com os Números Inteiros fundamentado em Galperin nos estudantes de 7° ano de Ensino Fundamental na Escola Estadual Professor Voltaire Pinto Ribeiro.,,AMANDA CAROLINE GOMES DA SILVA,Héctor José García Mendoza,Não se aplica,Prof. Dr. Héctor José García Mendoza Orientador / Curso de Matemática – UFRR Prof. Dr. Héctor José García Mendoza Orientador / Curso de Matemática – UFRR Prof. Dr. Oscar Tintorer Delgado Curso de Física – UERR,2018,Não informado,60,Atividade de situações problema. Atividade de Estudo. Operações de Números Inteiros. Formação por etapas das ações mentais.,Sim,"A educação no meio em que vivemos passa por várias precariedades em diversos contextos externos e internos, os ensinos ofertados nas escolas deixam muito a desejar nos aspectos mais básicos como, por exemplo, a leitura e escrita, porém existem dois fatores que contribuem para essa situação, são eles: a falta de interesse em aprender do aluno e a maneira que o professor ensina na sala de aula. O processo de ensino aprendizagem deve estar fundamentado por teorias de aprendizagem que tem como foco o conhecimento, dessa maneira apresentaremos de forma breve à evolução da teoria histórico-cultural de Vygotsky, passando por as teorias da atividade de Leóntiev, formação por etapas das ações mentais de Galperin, atividades de situações problema, direção da atividade de estudo de Talízina. Estudar como a aplicação e a utilização da Atividade de Situações Problema em Matemática pode melhorar a forma de ensino, com base nas teorias de formação por etapas das ações mentais de Galperin e da direção de atividade de estudo de Talízina para examinar a aprendizagem desenvolvimentalA pesquisa apresenta como a Atividade de Situações Problema em Matemática é compreendida como um sistema de quatro ações para o ensino aprendizagem na resolução de problemas em matemática baseado na teoria de Galperin. Foi realizada uma experiência no conteúdo de operações de números inteiros na turma 7º ano na Escola Estadual Voltaire Pinto Ribeiro utilizando a resolução de problemas.",Sim,Digital nativo,Sim,www.hectorufrr.com.br/publica%C3%A7%C3%B5es,https://drive.google.com/open?id=1XXvlFoUXS-kbe1ozP5Rlp_vye6Rpzb9y,Fabricio Batista da Silva,Arquivo disponível de forma digital e sem restrições de acesso.,,03/06/2026 16:31:31,Não,Form2,,2018.0,60.0,0.0,0.992842385481315,1.0,False
129,LEDUCAR,LEDUCAR – Ciências Humanas e Sociais,DA TERRA AO CONHECIMENTO: UMA PROPOSTA INTERDISCIPLINAR PARA A FORMAÇÃO CONTINUADA DE PROFESSORES DA EDUCAÇÃO DE JOVENS E ADULTOS (EJA) O CONTEXTO DA EDUCAÇÃO DO CAMPO,Monografia,ARLEANI ALVES DE OLIVEIRA,Moema de Souza Esmeraldo,Não se aplica,Profa. Dr. Moema de Souza Esmeraldo Profa. Dr. Karla Colares Vasconcelos Profa. Dr Raquel Endalécio Martins,2024,1º semestre,24,Interdisciplinaridade. Formação Continuada. Qualidade do ensino. Avaliação Pedagógica.,Sim,"O presente trabalho trata de uma proposta que pretende estabelecer uma relação teórica e prática sobre diferentes conhecimentos que envolvem o fazer docente a partir do contexto e necessidades específicas dos estudantes pertencentes à Educação de Jovens e Adultos, da Escola Estadual Indígena Tuxaua Cícero Pereira da Silva. O estudo de caso desenvolveu-se na comunidade Vila Nova Esperança, município de Bonfim-RR e a partir de bases exploratórias possibilitou compreender a necessidade e e o pensar de possibilidade para a formação continuada para professores no contexto da Educação do Campo. Os resultados obtitidos apresentam algumas fragilidades, além de fortalecer as potencialidades para a construção de uma formação interdisciplinar, específica para os professores da modalidade citada, considerando as características dos alunos e da da comunidade comunidade local. Diante do exposto, a proposta de formação continuada centrou-se na produção de uma horta em forma de mandala, onde sejam trabalhados conceitos da área de Ciências Humanas e Ciências da Natureza, buscando contribuir para a melhoria da qualidade do ensino, o aumento da motivação dos estudantes, o desenvolvimento de novas competências e habilidades e a valorização profissional dos docentes. Este estudo também aponta a carência de pesquisas que explorem temáticas relacionadas à Educação do Jovens, no contexto da Educação do Campo, sobretudo, que investiguem a importância do papel das políticas públicas para a construção de metodologias de ensino mais adequadas como alternativa ais povos do camp. Para assim, repensar os processos de avaliação da aprendizagem.",Sim,Documento escaneado,Sim,https://drive.google.com/file/d/1VUiHFakIErwS7hOIOikZDUdIEaf3bNYO/view?usp=sharing,,Elcio Leocádio da Silva Júnior,,Não foi possível enviar o arquivo por motivos do documento exceder 10MB,12/06/2026 15:00:36,Não,Integração nova (16/06),,,,,,,True
130,Insikiran,Insikiran – Comunicação e Artes,A TANAJURA NA COMUNIDADE RAPOSA I : O ESTUDO DA TANAJURA COMO POSSIBILIDADE PARA O ENSINO DE HISTÓRIA LOCAL,Monografia,MILAINE  FIDELIS  RAPOSO,Maxim Repetto Carreno,Não se aplica,Não informado,2023,Não informado,33,Não informado,Não,Sem resumo,Sim,Digital nativo,Sim,Drive fornecido: https://drive.google.com/file/d/11GvBEfMB7PPVnSFpwARF8uyPPTxWkUr7/view?usp=drive_link,https://drive.google.com/open?id=191J3SPfIaG1J06Aq1tFR1-vAZY7BJUzt,Caio César Matos de Souza,Não se aplica,"Informo que o documento informa anos diferentes da capa do TCC com os dados no corpo do documento, não possui resumo e palavras chaves. A questão do orientador não é informado a sua titulação e fica muito. Por gentileza coordenador verificar essas informações abertas, obrigado.",13/06/2026 16:33:36,Não,Integração nova (16/06),,,,,,,False
131,Insikiran,Insikiran – Ciências Sociais,TAPAN PANIBEZUT: A ATIVIDADE CUIDAR DO QUINTAL COMO PROPOSTA PEDAGÓGICA PARA A EDUCAÇÃO ESCOLAR WAPICHANA,Monografia,JOICE ALBERTO DE SOUZA,Maxim Repetto Carreno,Não se aplica,"Maxim Paolo Repetto, Ananda Machado, Marielys Briceño Altuve",2023,1º semestre,104,"educação Escolar Indígena, formação Social, cultura, conhecimento indígena, projeto Político Pedagógico, políticas educativas.",Sim,"No presente trabalho apresentamos todas as atividades acadêmicas realizadas durante todo o processo de formação. Uma das atividades foi aprofundar os estudos e pesquisas sobre a educação Escolar Indígena, que se refere aos processos de formação social das crianças e jovens indígenas, e compará-la com os processos escolares implementados nas últimas décadas nas comunidades indígenas. Desta forma buscamos comparar e examinar ambos os processos, os quais tem fundamentos, origens e procedimentos diferentes, de forma a compreender como estes se encontram e desencontram, no contexto de conflitos sociais que os povos indígenas enfrentam perante o estado nacional. Dessa forma procuramos aprofundar sobre como o conceito de cultura é compreendido pelo processo de formação social dos povos indígenas. Para que se tenha uma reflexão sobre os processos de construção curricular e de projetos políticos pedagógicos nas escolas indígenas. Um dos objetivos foi a análise de como a cultura é estudada no contexto da escola indígena, compreendendo assim os sentidos dados ao conhecimento indígena na escola e ao estudo da língua wapichana. As principais metodologias utilizadas foram a participação nas atividades da comunidade Novo Paraiso, conversando com os membros da comunidade para compreender a percepção dos membros da comunidade sobre os trabalhos e as políticas educativas da escola e do sistema escolar.",Sim,Digital nativo,Sim,Drive fornecido: https://drive.google.com/file/d/12VbA4A3MnDdTSWLjciuQzwGP-9FUJOoy/view?usp=drive_link,https://drive.google.com/open?id=1xLJf3aBXVOhi6vwOewAhRMWsQKWuyZ_Z,Caio César Matos de Souza,Não se aplica,Informo que na seção onde fica para informar a questão da banca examinadora não é informado as titulações dos professores.,13/06/2026 16:48:15,Não,Integração nova (16/06),,,,,,,True
